title,permalink,content,date
"Nuevos Portátiles Apple este martes?",http://resistancefutile.com/2006/05/06/nuevos-portatiles-apple-este-martes/,"Según nos cuenta Pedro en <a href=""http://cuatrodoce.blogsome.com/2006/05/06/se-acerca-el-sucesor-del-ibook/"">Cuatrodoce</a>, parece que esta semana próxima será la del lanzamiento de los portátiles que van a subsituir a la gamma iBook y que aunque yo me aferre a la idea que mantendrán el nombre de iBook, parece que todo el mundo da por sentado que se llamarán ""MacBook"".

Nada,si estos rumores son ciertos mi iBook, empezará a estar un poquito desfasado respecto al último grito en portátiles de consumo de la marca de la manzana. Seguramente estos bichos tendrán pantallas en 13,3"" y 15,4"" panorámicas con cámara y Apple Remote incorporados  y montarán procesadores Intel Core Duo/Solo.

El post me está quedando muy largo así que si quereis leer el resto, en el cuál muestro mi opinión sobre si se debe comprar un G4 ahora, pinchad en Leer más.
<span class=""fullpost"">
Esto último me hace pensar que Pedro nos comentó que opinásemos sobre si nos compraríamos un G4 ahora. Soy poseedor de un G4 1,42 GHz en mi iBook desde Octubre 2005, en ese momento ya se sabía que Apple iba a sacar nueva gama con procesador Intel y me lo compré porque: se me dió la oportunidad de cambiar mi portátil clónico que tenía anteriormente con un modelo nuevo y tras comprarme mi iPod y seguir de cerca Mac OS X 10.4 Tiger, no tuve dudas en que quería convertirme en switcher, pero además creo firmemente que <span style=""font-weight:bold;"">nunca es bueno comprarse la primera versión de algo</span> así que me decidí por no esperarme y comprarme un portátil con un rendimiento más que probado, con unas grandísimas prestaciones y que me está dando un juego tremendo (y las batallas que nos quedan por afrontar...).

Pero esto era en Octubre de 2005. En ese momento los argumentos eran sólidos y buenos y creo que elegí la opción correcta, no obstante ahora <span style=""font-weight:bold;"">NO es un buen momento para comprarse un G4</span>, a no ser que como decía Pedro en el podcast sea un oportunidad muy barata de segunda mano, o un ordenador de complemento, o para alguien que sólo necesite tareas muy concretas, pero mi opinión es que ahora sí que os compensará ahorrar un poco más y compraros un nuevo MacBook al cabo de cierto tiempo y sabiendo los pros y contras que acarrearán esta nueva gama de portátiles.

</span>",20060506
"Logo Ninja",http://resistancefutile.com/2006/05/07/logo-ninja/,"<a href=""http://tools.fodey.com/generators/animated/ninjatext.asp""><img src=""http://r1.fodey.com/1530f5b30e2144629be8169575a17cbf2.1.gif"" border=0 width=""392"" height=""90"" alt=""Ninja animation""></a>

Vivan los Ninjas!

(Vía <a href=""http://www.pixelydixel.com/2006/05/the-ninja-text-generator.html"">Pixel y Dixel</a>)",20060507
"Oh lord I'm a poor man
With all the riches I can h...",http://resistancefutile.com/2006/05/07/oh-lord-im-a-poor-manwith-all-the-riches-i-can-h/,"<p class=""chorus"">Oh lord I'm a poor man
With all the riches I can hold
I'm a beggar
And I'm sitting on a beach of gold</p><p align=""right"">--<a href=""http://www.lyricsfreak.com/m/mike+the+mechanics/a+beggar+on+a+beach+of+gold_20093535.html"">A beggar on a beach of gold</a>, <a href=""http://www4.tripnet.se/~bot/mike.htm"">Mike and the Mechanics</a> </p>",20060507
"Mehagustado/Nomehagustado [07/05/2006]",http://resistancefutile.com/2006/05/07/mehagustadonomehagustado-07052006/,"- <span style=""font-weight:bold;"">Mehagustado</span> pese al día fatal que tuve, celebrar mi vigésimo sexto cumpleaños, que aunque el día me fue fatal e incluso me partí un diente, al final se fue arreglando. Las entradas para el concierto del Boss son un regalo genial y estoy ya contando los días para que llegue el día 14. Además ayer me regalaran mis amigos una medalla ""al mejor informático"", me hizo mucha gracia, sobretodo en la descripción, dónde pone: ...""Eres un As digital""... he revelado que soy geek entre mi grupo de amistades, iniciativa que recomiendo, ayer sin más me llamó un amigo pidiendo consejo para comprarse un iPod Nano, disfruté aconsejándole y que definitivamente se comprara el reproductor de Apple: un convereso más <span style=""font-style:italic;"">mwahahaha</span>.

- <span style=""font-weight:bold;"">Mehagustado</span> mucho <a href=""http://cuatrodoce.blogsome.com/2006/05/04/podcast-6-ya-disponible/"">el podcast nº6 de Pedro Aznar</a>. Y que haya nuevas iniciativas como la de <a href=""http://sopmacsl.blogspot.com/2006/04/primer-podcast-n1.html"">SOPMAC</a>, que aún no he tenido tiempo de escuchar. Dan ganas de unirme a la fiesta podcastera, no lo descarto, tengo algunas ideas anotadas, pero tengo un escollo muy grande: me falta tiempo, las cosas se hacen bien o no se hacen.

- <span style=""font-weight:bold;"">Nomehagustado</span> que he tenido una semana complicada en el trabajo y encima la que viene será peor, las prisas son muy malas consejeras, no sé de dónde sacaré el tiempo para publicar aquí y en <a href=""http://bitelia.com"">Bitelia</a>, por lo que disculpadme si no posteo con el ímpetu habitual.

- <span style=""font-weight:bold;"">Mehagustado</span> hacer el <a href=""http://es.wikipedia.org/wiki/Troll_(Internet)"">troll</a>, en <a href=""http://solo.infames.org/%c2%bfbill-gates-disfrazado-de-trekkie-pues-ocurrio/#comments"">el blog de Hugo</a>, a veces va muy bien hacer el burro exponinedo tus ideas machacando las de los demás, es una descarga buena de tensión, de hecho hemos especulado con crear la ""troll season"" e ir rotando entradas chungas por varios blogs: (como decía <a href=""http://neokia.wordpress.com/"">neok</a>) del rollo ""<span style=""font-weight:bold;"">It's time to flame!</span>""

- <span style=""font-weight:bold;"">Mehagustado</span> que el Barça ganara la liga por segunda vez consecutiva, de este equipo podemos esperar grandes cosas, la primera pasa por <span style=""font-weight:bold;"">París el día 17 de este mes</span>.",20060507
"Three Swedish switched witches watch three Swiss S...",http://resistancefutile.com/2006/05/08/three-swedish-switched-witches-watch-three-swiss-s/,"<p class=""frase"">Three Swedish switched witches watch three Swiss Swatch watch switches. Which Swedish switched witch watch which Swiss Swatch watch switch?</p><p align=""right"">-- trabalenguas en inglés, traducción en los comentarios</p>

(Vía <a href=""http://thefuckingshit.org/?p=265"">The fucking Shit</a>)",20060508
"DiskSpy 1.4",http://resistancefutile.com/2006/05/09/diskspy-14/,"<a href=""http://seiryu.home.comcast.net/diskspy.html""><img style=""float:right; margin:0 0 10px 10px;cursor:pointer; cursor:hand;"" src=""http://www.macupdate.com/images/icons/9389.png"" border=""0"" alt="""" /></a>Una de las cosas que son muy estéticas pero poco prácticas (y un poco molestas) de Apple es que no incluyen ningún LED que muestre las operaciones de lectura/escritura en disco. Además los sonidos que emiten sus discos son bastante tenues, con lo que uno a veces no sabe si realmente ""el ordenador trabaja"" o no.

Para echarnos una mano está <a href=""http://seiryu.home.comcast.net/diskspy.html"">DiskSpy</a>, es un software gratuito que dispondrá en el menú dos leds que nos mostrarán las operaciones de lectura y escritura del disco. No obstante Warning: consume ciclos adicionales de CPU contínuamente, con lo que no es una buena idea tenerlo activado en casos que queramos un alto rendimiento de CPU ni cuando se nos esté agotando la batería del portátil :P

(Vía <a href=""http://www.macupdate.com/info.php/id/9389"">MacUpdate</a>)",20060509
"Star Trek 2.0",http://resistancefutile.com/2006/05/12/star-trek-20/,"El canal de televisión por satélite <a href=""http://www.g4tv.com"">G4tv</a> (nada que ver con el procesador G4 de Apple) que emite en USA tiene <a href=""http://www.youtube.com/view_play_list?p=590DF2F3C3BEB8D4"">una serie de spots publicitarios</a> (en inglés pero que os recomiendo mucho, son tronchantes) promociando la <a href=""http://www.g4tv.com/trek20/index.html"">Start Trek 2.0</a> una sección de su web para opinar mediante foros,chats y otros sobre su franja de emisión dónde emiten capítulos de Star Trek TOS y Star Trek TNG. Más vídeos en You Tube de G4tv <a href=""http://www.youtube.com/profile?user=G4TV"">aquí</a>.

Os pongo a continuación el que más me ha gustado, el de la piscina dónde el cachondo de Spock lleva un gadget muy particular :)

<object width=""425"" height=""350""><param name=""movie"" value=""http://www.youtube.com/v/5-N6Cwhoh_s""></param><embed src=""http://www.youtube.com/v/5-N6Cwhoh_s"" type=""application/x-shockwave-flash"" width=""425"" height=""350""></embed></object>

Curioso que haya encontrado esta parodia después de ver el primer vídeo de la serie <a href=""http://www.youtube.com/watch?v=OEmss2lg-ug"">Ask-a-Ninja</a> y que es brutal (también en inglés, i'm chorry). Quería descubrirosla desde mi blog, pero se me adelantaron: justo en el momento de agregar el tag a delicious para por la tarde postearlo aquí, <a href=""http://www.microsiervos.com/archivo/general/alvy.html"">Alvy</a>  hacía <a href=""http://www.microsiervos.com/archivo/weblogs/ask-a-ninja-videoblog.html"">este magnífico post</a> hablando de ello en Microsiervos.

<span style=""font-weight:bold;"">Actualización</span>: Acabo de encontrar en YouTube un <a href=""http://www.youtube.com/watch?v=cqtnk1-CNqU"">fantástico vídeo de Star Trek TNG</a> un  con un momento clave de la serie y con banda sonora de LinkinPark... hay veces que uno encuentra prácticamente de todo pero cuando se juntan más de dos factores que a uno le encantan (en este caso Star Trek y Linkin Park) pues te queda esa sonrisa tonta que no te desaparece hasta que alguien te grita: Despierta! ;)",20060512
"Mehagustado/Nomehagustado [14/05/2006]",http://resistancefutile.com/2006/05/14/mehagustadonomehagustado-14052006/,"- <span style=""font-weight:bold;"">Nomehagustado</span> que mi jefe me tirara el movil de mantenimiento encima de la mesa y en tono despectivo despreciara mi servicio de monitorización de sistemas. Puede que hubiera un fallo que llevó al monitor a notificar un fallo más de lo debido, pero no son formas. Además después de reunirme ocn mis antiguos compañeros de trabajo veo que ellos también lo tienen complicado y mis amigos también tienen vidas laborales super estresantes, lo que me lleva a pensar: ""En todas partes cuecen habas"" y no está bien.

- <span style=""font-weight:bold;"">Nomehagustado</span> la masificación de ciertas discotecas por las que me muevo y que cada vez tenga resacas más importantes, tampoco bebo tanto! :P que agobio por Dios!

- <span style=""font-weight:bold;"">Mehangustado</span> las casualidades blogueras, es decir, vas a escribir un post y alguno de los que forman tu círculo bloguero ya lo acaba de publicar, incluso me pasa con frecuencia en Bitelia: esto demuestra la afinidad de tendencias, que nos parecen relevantes las mismas cosas y queremos compartirlas.

- <span style=""font-weight:bold;"">Mehagustado</span> tener ese gusanillo por el concierto que voy a ir ahora mismo, a ver con qué nos obsequia el Boss... espero que como es habitual, nos diga : ""Bona nit, Com esteu?"" (Buenas noches, cómo estáis) y ""Sou collonuts"" (Sois cojonudos) además de alguna otra frase que se habrá estudiado para la ocasión. También tengo el gusanillo por cierta final que se celebra el miércoles, pero eso es otro cantar.

- <span style=""font-weight:bold;"">Nomehagustado</span> comprobar que si estás subido en un kart con neumáticos lisos y se pone a llover, tu integridad física peligra y mucho.",20060514
"No tengo palabras",http://resistancefutile.com/2006/05/15/no-tengo-palabras/,"<img style=""float:right; margin:0 0 10px 10px;"" src=""http://photos1.blogger.com/blogger/6639/1972/320/springbmain.gif"" border=""0"" alt="""" />El concierto fue mítico, espectacular e increíble. Tocó 4 bonus tracks que yo creo no tenía previsto tocar... incluso ""Oh when the saints fo marchin' in"" que fué seguida por  el público.

La canción ""Pay me my money down"" se alargó hasta la saciedad de un público totalmente entregado a su ídolo: el jefe brilló con luz propia sobre el escenario e hizo participar a los fans como nunca, habló varias veces en catalán presentando canciones pasando al inglés para expresar comentarios y vivencias personales.

Al final nos dijo que volvería ""in the fall"" (en otoño) para rememorar sus grandes éxitos y pasaría por Barcelona seguro, ""because you people, never fail to surprise me"" (por que vosotros gente, nunca dejáis de sorprenderme).

Lagrimilla que cae.",20060515
"Vamos juntos hasta Italia...",http://resistancefutile.com/2006/05/15/vamos-juntos-hasta-italia/,"...quiero comprarme un jersey a rayas
Pasaremos de la mafia, nos bañaremos en la playa... (<a href=""http://usuarios.lycos.es/atlanti6/newpage39.html"">Hombres G</a>)

<img style=""display:block; margin:0px auto 10px; text-align:center;"" src=""http://photos1.blogger.com/blogger/6639/1972/320/145275512_b75abbd48f_m.jpg"" border=""0"" alt="""" /><p align=""center"">(<a href=""http://ueba.net/html/Venice-in-Lego"">Geeks Lego</a>)</p>
(Vía <a href=""http://www.nopuedocreer.com/quelohayaninventado/?p=375"">no puedo creer que lo hayan inventado</a>, ahora lo he escrito bien ;)",20060515
"Pasando el parte",http://resistancefutile.com/2006/05/16/pasando-el-parte/,"En la línea de las últimas vídeo-parodias que recientemente he ido publicando... os imagináis como hubiera sido el diálogo entre Darth Vader y el Emperador Palpatine una vez el primero haya perdido la Estrella de la Muerte?

Aquí tenéis un gracioso vídeo (en inglés) que  muestra el momento:

<object width=""425"" height=""350""><param name=""movie"" value=""http://www.youtube.com/v/VO9zwhersfk""></param><embed src=""http://www.youtube.com/v/VO9zwhersfk"" type=""application/x-shockwave-flash"" width=""425"" height=""350""></embed></object>

(Vía <a href=""http://www.davidgp.com/viewnoticia.action?id=1200"">davidgp</a>)",20060515
logotypes.ru,http://resistancefutile.com/2006/05/15/logotypesru/,"<img style=""float:right; margin:0 0 10px 10px;"" src=""http://photos1.blogger.com/blogger/6639/1972/320/Imagen%201.2.png"" border=""0"" alt="""" />
<a href=""http://www.logotypes.ru/"">logotypes.ru</a> es una completa base de datos de logotipos. En ella encontraremos muchísimos iconos que nos servirán para decorar nuestros posts. No os ha pasado nunca que buscáis una imagen para ilustrar ese post sobre Mac y no encontráis ninguna que os convenza? Pues logotypes es vuestra solución. Y además tiene logotipos de todo, se puede encontrar cualquier cosa, desde el logotipo de <a href=""http://www.logotypes.ru/list_e.asp?Form=1&search=Philips&x=0&y=0"">Philips</a> ;) al logotipo de <a href=""http://www.logotypes.ru/list_e.asp?Form=1&search=Ballantine%27s&x=0&y=0"">Ballantine's</a>.

Conviene agregarla al del.icio.us

<span style=""font-weight:bold;"">Actualización</span>: Hugo me comenta que <a href=""http://solo.infames.org/galeria-de-logotipos/"">esto ya lo publicó hace tiempo</a>: prueba inequívoca de la retroalimentación blogosférica, yo lo he agregado hoy a delicious desde popurls :P",20060515
"MacBook se fue a la guerra,
¡qué dolor, qué dolor,...",http://resistancefutile.com/2006/05/16/macbook-se-fue-a-la-guerra%c2%a1que-dolor-que-dolor/,"<p class=""chorus""><span style=""font-weight:bold;"">MacBook</span> se fue a la guerra,
¡qué dolor, qué dolor, qué pena!...</p>
-- Variación de <a href=""http://www.elhuevodechocolate.com/cancion4.htm"">la canción tradicional</a> sugerida por mi paranoia galopante.",20060516
"Nuevos MacBook",http://resistancefutile.com/2006/05/16/nuevos-macbook/,"<a href=""http://www.apple.com/es/macbook/macbook.html""><img style=""float:right; margin:0 0 10px 10px;cursor:pointer; cursor:hand;"" src=""http://photos1.blogger.com/blogger/6639/1972/320/mb-isight-white-050906.jpg"" border=""0"" alt="""" /></a>Pues sí, oficialmente han salido los nuevos MacBooks, sustitutos de los iBooks y además cono ese nombre: MacBooks (que ya he dicho por activa y por pasiva que no me gusta que le cambien el nombre pero en fin, habrá que acatar lo que dice la iglesia Apple).

Las especificaciones técnicas no obstante suplen la aversión que me causan el nombre y el hecho de que mi ibook G4 14"" ya no sea el último grito en portátiles de consumo de la marca de la manzana (un gran oooh por favor): procesadores Intel Core Duo de 1.83GHz  a 2GHz. 

Hay 3 modelos de 13,3"" panorámicos: sí, sí 3 modelos: dos blancos y uno negro (el más caro y potente, cómo se nota que Apple hace estudios de mercado). En color blanco tenemos el primero y más económico que monta Intel Core Duo a 1.83 GHz, 60GB de HD y tiene unidad Combo a un precio final de 1028 euros y luego nos vamos a la versión intermedia, también en blanco, que monta procesador Intel Core Duo a 2GHz, unidad Superdrive y tiene 60GB de HD a un precio de 1.269 euros. En negro encontramos el más caro (1.469euros) que dispone de Superdrive, HD de 80GB y procesador Intel Core Duo a 2GHz. Todos cuentan con 512MB de RAM (me parece poco y encima en dos módulos a 256), muy recomendable por 100 euros más ampliarlos a 1GB y con vienen con iSight, MagSafe, FrontRow y Apple Remote integrados.

<s>¿Alguien quiere un iBook G4 1.42GHz 512 de RAM y 80GB de HD?</s> Tentaciones que tienen algunos :P",20060516
